table_name,field_name,field_value,language,translation
stops,stop_name,相原,en,Aihara
stops,stop_name,八王子みなみ野,ja,八王子みなみ野
stops,stop_name,八王子みなみ野,en,Hachiojiminamino
stops,stop_name,片倉,ja,片倉
stops,stop_name,片倉,en,Katakura
stops,stop_name,北鎌倉,ja,北鎌倉
stops,stop_name,北鎌倉,en,Kita-Kamakura
stops,stop_name,鎌倉,ja,鎌倉
stops,stop_name,鎌倉,en,Kamakura
stops,stop_name,逗子,ja,逗子
stops,stop_name,逗子,en,Zushi
stops,stop_name,東逗子,ja,東逗子
stops,stop_name,東逗子,en,Higashi-Zushi
stops,stop_name,田浦,ja,田浦
stops,stop_name,田浦,en,Taura
stops,stop_name,横須賀,ja,横須賀
stops,stop_name,横須賀,en,Yokosuka
stops,stop_name,衣笠,ja,衣笠
stops,stop_name,衣笠,en,Kinugasa
stops,stop_name,久里浜,ja,久里浜
stops,stop_name,久里浜,en,Kurihama
trips,trip_headsign,長野原草津口,ja,長野原草津口
trips,trip_headsign,長野原草津口,en,Naganoharakusatsuguchi
trips,trip_headsign,上野,ja,上野
trips,trip_headsign,上野,en,Ueno
trips,trip_headsign,高尾,ja,高尾
trips,trip_headsign,高尾,en,Takao
trips,trip_headsign,青梅,ja,青梅
trips,trip_headsign,青梅,en,Ome
trips,trip_headsign,八王子,ja,八王子
trips,trip_headsign,八王子,en,Hachioji
trips,trip_headsign,武蔵小金井,ja,武蔵小金井
trips,trip_headsign,武蔵小金井,en,Musashi-Koganei
trips,trip_headsign,豊田,ja,豊田
trips,trip_headsign,豊田,en,Toyoda
trips,trip_headsign,立川,ja,立川
trips,trip_headsign,立川,en,Tachikawa
trips,trip_headsign,大月,ja,大月
trips,trip_headsign,大月,en,Otsuki
trips,trip_headsign,東京,ja,東京
trips,trip_headsign,東京,en,Tokyo
trips,trip_headsign,河口湖,ja,河口湖
trips,trip_headsign,河口湖,en,Kawaguchiko
trips,trip_headsign,三鷹,ja,三鷹
trips,trip_headsign,三鷹,en,Mitaka
trips,trip_headsign,国分寺,ja,国分寺
trips,trip_headsign,国分寺,en,Kokubunji
trips,trip_headsign,中野,ja,中野
trips,trip_headsign,中野,en,Nakano
trips,trip_headsign,千葉,ja,千葉
trips,trip_headsign,千葉,en,Chiba
trips,trip_headsign,津田沼,ja,津田沼
trips,trip_headsign,津田沼,en,Tsudanuma
trips,trip_headsign,西船橋,ja,西船橋
trips,trip_headsign,西船橋,en,Nishi-Funabashi
trips,trip_headsign,東葉勝田台,ja,東葉勝田台
trips,trip_headsign,東葉勝田台,en,Toyo-Katsutadai
trips,trip_headsign,御茶ノ水,ja,御茶ノ水
trips,trip_headsign,御茶ノ水,en,Ochanomizu
trips,trip_headsign,妙典,ja,妙典
trips,trip_headsign,妙典,en,Myoden
trips,trip_headsign,東陽町,ja,東陽町
trips,trip_headsign,東陽町,en,Toyocho
trips,trip_headsign,松本・河口湖,ja,松本・河口湖
trips,trip_headsign,松本・河口湖,en,Matsumoto/Kawaguchiko
trips,trip_headsign,高崎,ja,高崎
trips,trip_headsign,高崎,en,Takasaki
trips,trip_headsign,高麗川,ja,高麗川
trips,trip_headsign,高麗川,en,Komagawa
trips,trip_headsign,群馬藤岡,ja,群馬藤岡
trips,trip_headsign,群馬藤岡,en,Gumma-Fujioka
trips,trip_headsign,児玉,ja,児玉
trips,trip_headsign,児玉,en,Kodama
trips,trip_headsign,小川町,ja,小川町
trips,trip_headsign,小川町,en,Ogawamachi
trips,trip_headsign,川越,ja,川越
trips,trip_headsign,川越,en,Kawagoe
trips,trip_headsign,拝島,ja,拝島
trips,trip_headsign,拝島,en,Haijima
trips,trip_headsign,箱根ケ崎,ja,箱根ケ崎
trips,trip_headsign,箱根ケ崎,en,Hakonegasaki
trips,trip_headsign,伊東,ja,伊東
trips,trip_headsign,伊東,en,Ito
trips,trip_headsign,伊豆急下田,ja,伊豆急下田
trips,trip_headsign,伊豆急下田,en,Izukyu-Shimoda
trips,trip_headsign,伊豆高原,ja,伊豆高原
trips,trip_headsign,伊豆高原,en,Izukogen
trips,trip_headsign,熱海,ja,熱海
trips,trip_headsign,熱海,en,Atami
trips,trip_headsign,宇都宮,ja,宇都宮
trips,trip_headsign,宇都宮,en,Utsunomiya
trips,trip_headsign,小金井,ja,小金井
trips,trip_headsign,小金井,en,Koganei
trips,trip_headsign,籠原,ja,籠原
trips,trip_headsign,籠原,en,Kagohara
trips,trip_headsign,武蔵五日市,ja,武蔵五日市
trips,trip_headsign,武蔵五日市,en,Musashi-Itsukaichi
trips,trip_headsign,高萩,ja,高萩
trips,trip_headsign,高萩,en,Takahagi
trips,trip_headsign,勝田,ja,勝田
trips,trip_headsign,勝田,en,Katsuta
trips,trip_headsign,いわき,ja,いわき
trips,trip_headsign,いわき,en,Iwaki
trips,trip_headsign,水戸,ja,水戸
trips,trip_headsign,水戸,en,Mito
trips,trip_headsign,品川,ja,品川
trips,trip_headsign,品川,en,Shinagawa
trips,trip_headsign,土浦,ja,土浦
trips,trip_headsign,土浦,en,Tsuchiura
trips,trip_headsign,我孫子,ja,我孫子
trips,trip_headsign,我孫子,en,Abiko
trips,trip_headsign,原ノ町,ja,原ノ町
trips,trip_headsign,原ノ町,en,Haranomachi
trips,trip_headsign,仙台,ja,仙台
trips,trip_headsign,仙台,en,Sendai
trips,trip_headsign,広野,ja,広野
trips,trip_headsign,広野,en,Hirono
trips,trip_headsign,久ノ浜,ja,久ノ浜
trips,trip_headsign,久ノ浜,en,Hisanohama
trips,trip_headsign,大津港,ja,大津港
trips,trip_headsign,大津港,en,Otsuko
trips,trip_headsign,小山,ja,小山
trips,trip_headsign,小山,en,Oyama
trips,trip_headsign,新地,ja,新地
trips,trip_headsign,新地,en,Shinchi
trips,trip_headsign,取手,ja,取手
trips,trip_headsign,取手,en,Toride
trips,trip_headsign,代々木上原,ja,代々木上原
trips,trip_headsign,代々木上原,en,Yoyogi-Uehara
trips,trip_headsign,向ヶ丘遊園,ja,向ヶ丘遊園
trips,trip_headsign,向ヶ丘遊園,en,Mukogaoka-Yuen
trips,trip_headsign,成城学園前,ja,成城学園前
trips,trip_headsign,成城学園前,en,Seijogakuen-Mae
trips,trip_headsign,唐木田,ja,唐木田
trips,trip_headsign,唐木田,en,Karakida
trips,trip_headsign,伊勢原,ja,伊勢原
trips,trip_headsign,伊勢原,en,Isehara
trips,trip_headsign,霞ケ関,ja,霞ケ関
trips,trip_headsign,霞ケ関,en,Kasumigaseki
trips,trip_headsign,北千住,ja,北千住
trips,trip_headsign,北千住,en,Kita-Senju
trips,trip_headsign,松戸,ja,松戸
trips,trip_headsign,松戸,en,Matsudo
trips,trip_headsign,明治神宮前,ja,明治神宮前
trips,trip_headsign,明治神宮前,en,Meiji-Jingumae
trips,trip_headsign,柏,ja,柏
trips,trip_headsign,柏,en,Kashiwa
trips,trip_headsign,本厚木,ja,本厚木
trips,trip_headsign,本厚木,en,Hon-Atsugi
trips,trip_headsign,成田,ja,成田
trips,trip_headsign,成田,en,Narita
trips,trip_headsign,鹿島神宮,ja,鹿島神宮
trips,trip_headsign,鹿島神宮,en,Kashimajingu
trips,trip_headsign,大船,ja,大船
trips,trip_headsign,大船,en,Ofuna
trips,trip_headsign,佐原,ja,佐原
trips,trip_headsign,佐原,en,Sawara
trips,trip_headsign,磯子,ja,磯子
trips,trip_headsign,磯子,en,Isogo
trips,trip_headsign,蒲田,ja,蒲田
trips,trip_headsign,蒲田,en,Kamata
trips,trip_headsign,鶴見,ja,鶴見
trips,trip_headsign,鶴見,en,Tsurumi
trips,trip_headsign,桜木町,ja,桜木町
trips,trip_headsign,桜木町,en,Sakuragicho
trips,trip_headsign,東神奈川,ja,東神奈川
trips,trip_headsign,東神奈川,en,Higashi-Kanagawa
trips,trip_headsign,赤羽,ja,赤羽
trips,trip_headsign,赤羽,en,Akabane
trips,trip_headsign,大宮,ja,大宮
trips,trip_headsign,大宮,en,Omiya
trips,trip_headsign,南浦和,ja,南浦和
trips,trip_headsign,南浦和,en,Minami-Urawa
trips,trip_headsign,橋本,ja,橋本
trips,trip_headsign,橋本,en,Hashimoto
trips,trip_headsign,蘇我,ja,蘇我
trips,trip_headsign,蘇我,en,Soga
trips,trip_headsign,上総一ノ宮,ja,上総一ノ宮
trips,trip_headsign,上総一ノ宮,en,Kazusa-Ichinomiya
trips,trip_headsign,君津,ja,君津
trips,trip_headsign,君津,en,Kimitsu
trips,trip_headsign,上総一ノ宮・成東,ja,上総一ノ宮・成東
trips,trip_headsign,上総一ノ宮・成東,en,Kazusa-Ichinomiya/Naruto
trips,trip_headsign,誉田,ja,誉田
trips,trip_headsign,誉田,en,Honda
trips,trip_headsign,新習志野,ja,新習志野
trips,trip_headsign,新習志野,en,Shin-Narashino
trips,trip_headsign,府中本町,ja,府中本町
trips,trip_headsign,府中本町,en,Fuchuhommachi
trips,trip_headsign,海浜幕張,ja,海浜幕張
trips,trip_headsign,海浜幕張,en,Kaihimmakuhari
trips,trip_headsign,東所沢,ja,東所沢
trips,trip_headsign,東所沢,en,Higashi-Tokorozawa
trips,trip_headsign,勝浦,ja,勝浦
trips,trip_headsign,勝浦,en,Katsuura
trips,trip_headsign,安房鴨川,ja,安房鴨川
trips,trip_headsign,安房鴨川,en,Awa-Kamogawa
trips,trip_headsign,南船橋,ja,南船橋
trips,trip_headsign,南船橋,en,Minami-Funabashi
trips,trip_headsign,上総亀山,ja,上総亀山
trips,trip_headsign,上総亀山,en,Kazusa-Kameyama
trips,trip_headsign,久留里,ja,久留里
trips,trip_headsign,久留里,en,Kururi
trips,trip_headsign,木更津,ja,木更津
trips,trip_headsign,木更津,en,Kisarazu
trips,trip_headsign,南越谷,ja,南越谷
trips,trip_headsign,南越谷,en,Minami-Koshigaya
trips,trip_headsign,吉川美南,ja,吉川美南
trips,trip_headsign,吉川美南,en,Yoshikawaminami
trips,trip_headsign,川崎,ja,川崎
trips,trip_headsign,川崎,en,Kawasaki
trips,trip_headsign,武蔵中原,ja,武蔵中原
trips,trip_headsign,武蔵中原,en,Musashi-Nakahara
trips,trip_headsign,稲城長沼,ja,稲城長沼
trips,trip_headsign,稲城長沼,en,Inaginaganuma
trips,trip_headsign,登戸,ja,登戸
trips,trip_headsign,登戸,en,Noborito
trips,trip_headsign,武蔵溝ノ口,ja,武蔵溝ノ口
trips,trip_headsign,武蔵溝ノ口,en,Musashi-Mizonokuchi
trips,trip_headsign,尻手,ja,尻手
trips,trip_headsign,尻手,en,Shitte
trips,trip_headsign,浜川崎,ja,浜川崎
trips,trip_headsign,浜川崎,en,Hama-Kawasaki
trips,trip_headsign,銚子,ja,銚子
trips,trip_headsign,銚子,en,Choshi
trips,trip_headsign,成田空港,ja,成田空港
trips,trip_headsign,成田空港,en,Narita Airport
trips,trip_headsign,新宿,ja,新宿
trips,trip_headsign,新宿,en,Shinjuku
trips,trip_headsign,大船・新宿,ja,大船・新宿
trips,trip_headsign,大船・新宿,en,Ofuna/Shinjuku
trips,trip_headsign,逗子,ja,逗子
trips,trip_headsign,逗子,en,Zushi
trips,trip_headsign,久里浜,ja,久里浜
trips,trip_headsign,久里浜,en,Kurihama
trips,trip_headsign,河辺,ja,河辺
trips,trip_headsign,河辺,en,Kabe
trips,trip_headsign,奥多摩,ja,奥多摩
trips,trip_headsign,奥多摩,en,Oku-Tama
trips,trip_headsign,海老名,ja,海老名
trips,trip_headsign,海老名,en,Ebina
trips,trip_headsign,茅ケ崎,ja,茅ケ崎
trips,trip_headsign,茅ケ崎,en,Chigasaki
trips,trip_headsign,武蔵浦和,ja,武蔵浦和
trips,trip_headsign,武蔵浦和,en,Musashi-Urawa
trips,trip_headsign,池袋,ja,池袋
trips,trip_headsign,池袋,en,Ikebukuro
trips,trip_headsign,新木場,ja,新木場
trips,trip_headsign,新木場,en,Shin-Kiba
trips,trip_headsign,大崎,ja,大崎
trips,trip_headsign,大崎,en,Osaki
trips,trip_headsign,古河,ja,古河
trips,trip_headsign,古河,en,Koga
trips,trip_headsign,前橋,ja,前橋
trips,trip_headsign,前橋,en,Maebashi
trips,trip_headsign,小田原,ja,小田原
trips,trip_headsign,小田原,en,Odawara
trips,trip_headsign,平塚,ja,平塚
trips,trip_headsign,平塚,en,Hiratsuka
trips,trip_headsign,国府津,ja,国府津
trips,trip_headsign,国府津,en,Kozu
trips,trip_headsign,東武日光,ja,東武日光
trips,trip_headsign,東武日光,en,Tobu-Nikko
trips,trip_headsign,鬼怒川温泉,ja,鬼怒川温泉
trips,trip_headsign,鬼怒川温泉,en,Kinugawa-Onsen
trips,trip_headsign,旭,ja,旭
trips,trip_headsign,旭,en,Asahi
trips,trip_headsign,佐倉,ja,佐倉
trips,trip_headsign,佐倉,en,Sakura
trips,trip_headsign,成東,ja,成東
trips,trip_headsign,成東,en,Naruto
trips,trip_headsign,四街道,ja,四街道
trips,trip_headsign,四街道,en,Yotsukaido
trips,trip_headsign,成田空港・鹿島神宮,ja,成田空港・鹿島神宮
trips,trip_headsign,成田空港・鹿島神宮,en,Narita Airport/Kashimajingu
trips,trip_headsign,成田空港・成東,ja,成田空港・成東
trips,trip_headsign,成田空港・成東,en,Narita Airport/Naruto
trips,trip_headsign,横芝,ja,横芝
trips,trip_headsign,横芝,en,Yokoshiba
trips,trip_headsign,八街,ja,八街
trips,trip_headsign,八街,en,Yachimata
trips,trip_headsign,横須賀,ja,横須賀
trips,trip_headsign,横須賀,en,Yokosuka
trips,trip_headsign,茂原,ja,茂原
trips,trip_headsign,茂原,en,Mobara
trips,trip_headsign,大原,ja,大原
trips,trip_headsign,大原,en,Ohara
trips,trip_headsign,東金,ja,東金
trips,trip_headsign,東金,en,Togane
trips,trip_headsign,大網,ja,大網
trips,trip_headsign,大網,en,Oami
trips,trip_headsign,新前橋,ja,新前橋
trips,trip_headsign,新前橋,en,Shim-Maebashi
trips,trip_headsign,鴻巣,ja,鴻巣
trips,trip_headsign,鴻巣,en,Konosu
trips,trip_headsign,本庄,ja,本庄
trips,trip_headsign,本庄,en,Honjo
trips,trip_headsign,沼津,ja,沼津
trips,trip_headsign,沼津,en,Numazu
trips,trip_headsign,伊豆急下田・修善寺,ja,伊豆急下田・修善寺
trips,trip_headsign,伊豆急下田・修善寺,en,Izukyu-Shimoda/Shuzenji
trips,trip_headsign,出雲市・高松,ja,出雲市・高松
trips,trip_headsign,出雲市・高松,en,Izumoshi/Takamatsu
trips,trip_headsign,大川,ja,大川
trips,trip_headsign,大川,en,Okawa
trips,trip_headsign,扇町,ja,扇町
trips,trip_headsign,扇町,en,Ogimachi
trips,trip_headsign,武蔵白石,ja,武蔵白石
trips,trip_headsign,武蔵白石,en,Musashi-Shiraishi
trips,trip_headsign,海芝浦,ja,海芝浦
trips,trip_headsign,海芝浦,en,Umi-Shibaura
trips,trip_headsign,弁天橋,ja,弁天橋
trips,trip_headsign,弁天橋,en,Bentembashi
trips,trip_headsign,姉ケ崎,ja,姉ケ崎
trips,trip_headsign,姉ケ崎,en,Anegasaki
trips,trip_headsign,上総湊,ja,上総湊
trips,trip_headsign,上総湊,en,Kazusa-Minato
trips,trip_headsign,館山,ja,館山
trips,trip_headsign,館山,en,Tateyama
trips,trip_headsign,千倉,ja,千倉
trips,trip_headsign,千倉,en,Chikura
trips,trip_headsign,黒磯,ja,黒磯
trips,trip_headsign,黒磯,en,Kuroiso
trips,trip_headsign,日光,ja,日光
trips,trip_headsign,日光,en,Nikko
trips,trip_headsign,町田,ja,町田
trips,trip_headsign,町田,en,Machida
